elo_diff,winrate_30d_diff,form_diff,h2h_winrate_a,ranking_diff,map_winrate_diff,days_since_last_diff,lineup_age_diff,team_a_won,date,team_a,team_b,winner,event
111.06752909861166,0.0,0.0,0.5,-1.1106752909861166,0.0,4,391,0,2025-09-01 07:00:00+00:00,Sangal,TPuDCATb TPu,team2,Majestic LanDaLan 3 Closed Qualifier
45.43329315625897,-0.5,0.0,0.5,-0.4543329315625897,-0.5,0,251,0,2025-09-01 08:30:00+00:00,FORZE Reload,Phantom,team2,Exort Series 15
67.90264923583482,0.0,0.0,0.0,-0.6790264923583481,0.0,-1,1,0,2025-09-01 10:10:00+00:00,fnatic,M80,team2,BLAST Open London 2025
-161.75335958914525,-0.5,0.0,0.5,1.6175335958914525,-0.5,0,-227,0,2025-09-01 11:30:00+00:00,TPuDCATb TPu,HyperSpirit,team1,Exort Series 15
-211.30786916051557,-0.5,0.0,0.0,2.1130786916051556,-0.5,1,8,0,2025-09-01 12:40:00+00:00,MOUZ,FURIA,team2,BLAST Open London 2025
-107.2544908626544,0.0,0.0,0.5,1.072544908626544,0.0,0,1,0,2025-09-01 13:00:00+00:00,BetBoom,PARIVISION,team2,ESL Challenger League Season 50 Europe Cup 1
12.955179361544424,0.0,0.0,0.0,-0.12955179361544425,0.0,0,12,0,2025-09-01 15:05:00+00:00,Spirit,G2,team2,BLAST Open London 2025
183.19133513312522,0.5,0.0,0.5,-1.8319133513312522,0.5,0,115,0,2025-09-01 15:30:00+00:00,Phantom,TPuDCATb TPu,team2,Exort Series 15
-32.79569737177417,0.5,0.0,0.0,0.3279569737177417,0.5,1,271,0,2025-09-02 04:00:00+00:00,kONO,SPARTA,team1,European Pro League Series 2 Closed Qualifier
-37.44780235609278,0.0,0.0,0.0,0.3744780235609278,0.0,-3,-151,0,2025-09-02 06:30:00+00:00,FURY,Underground,team1,CCT Season 3 Oceania Series 2
-6.40135659747375,0.0,0.0,0.5,0.06401356597473751,0.0,-3,203,0,2025-09-02 13:30:00+00:00,Nuclear TigeRES,ALGO,team1,ESEA Advanced Season 54 Europe
-34.08378106125883,0.0,0.0,0.5,0.34083781061258833,0.0,41,-146,0,2025-09-02 13:30:00+00:00,Glitchtech,Inner Circle,team2,ESEA Advanced Season 54 Europe
-114.74472648622373,0.5,0.0,0.5,1.1474472648622374,0.5,0,-19,0,2025-09-02 13:30:00+00:00,RUSTEC,1win,team2,ESEA Advanced Season 54 Europe
-56.200270513555324,0.5,0.0,0.5,0.5620027051355533,0.5,-3,-437,0,2025-09-02 13:30:00+00:00,Flame Sharks,WOPA,team2,ESEA Advanced Season 54 Europe
21.912463727627255,0.5,0.0,0.0,-0.21912463727627254,0.5,-4,55,0,2025-09-03 06:30:00+00:00,ALGO,KHAN,team1,European Pro League Series 2 Closed Qualifier
-50.82727124394842,0.0,0.0,0.5,0.5082727124394841,0.0,0,276,0,2025-09-03 07:00:00+00:00,FORZE Reload,SPARTA,team1,CCT Season 3 Europe Series 6 Closed Qualifier
20.387201936126758,-0.5,0.0,0.5,-0.2038720193612676,-0.5,0,113,0,2025-09-03 09:00:00+00:00,HyperSpirit,Phantom,team2,ESEA Advanced Season 54 Europe
178.67387373739166,0.0,0.0,0.5,-1.7867387373739165,0.0,-93,60,0,2025-09-03 11:00:00+00:00,Insilio,QUAZAR,team1,ESEA Advanced Season 54 Europe
-70.13638382867794,0.5,0.0,0.5,0.7013638382867794,0.5,15,-454,0,2025-09-03 13:35:00+00:00,Famalicão,AMKAL,team2,CCT Season 3 Europe Series 6 Closed Qualifier
-47.748707290900484,0.0,0.0,0.5,0.47748707290900483,0.0,54,-149,0,2025-09-04 06:00:00+00:00,LE-LUX,Underground,team2,CCT Season 3 Oceania Series 2
65.57828391295288,-0.5,0.0,0.5,-0.6557828391295288,-0.5,-2,30,0,2025-09-04 06:30:00+00:00,AMKAL,kONO,team1,European Pro League Series 2 Closed Qualifier
27.324286668765808,-0.5,0.0,0.5,-0.27324286668765807,-0.5,17,456,0,2025-09-04 07:00:00+00:00,CPH Wolves,Famalicão,team1,CCT Season 3 Europe Series 6 Closed Qualifier
181.87824707047798,0.5,0.0,0.5,-1.8187824707047797,0.5,29,-245,0,2025-09-04 08:10:00+00:00,ESC,BIG,team2,Betclic Clash Summer 2025 Play-in
95.03384070535685,0.0,0.0,0.5,-0.9503384070535685,0.0,-4,395,0,2025-09-04 09:00:00+00:00,Galorys,JERSA,team1,CCT Season 3 South America Series 4
-118.28909744004204,0.0,0.0,0.0,1.1828909744004203,0.0,56,-119,0,2025-09-04 10:00:00+00:00,Fire Flux,Insilio,team2,ESEA Advanced Season 54 Europe
21.703735392583894,0.5,0.0,0.5,-0.21703735392583895,0.5,-1,-6,0,2025-09-04 10:00:00+00:00,kONO,FORZE Reload,team2,CCT Season 3 Europe Series 6 Closed Qualifier
52.706754739286225,0.0,0.0,0.0,-0.5270675473928622,0.0,10,7,0,2025-09-04 10:30:00+00:00,Hesta,Phantom,team2,ESEA Advanced Season 54 Europe
-48.470426497785866,0.5,0.0,0.5,0.4847042649778587,0.5,31,-51,0,2025-09-04 11:00:00+00:00,AaB,Mousquetaires,team1,Betclic Clash Summer 2025 Play-in
-47.26281565747672,-0.5,-0.5,0.5,0.4726281565747672,-0.5,7,73,0,2025-09-04 12:00:00+00:00,Keyd Stars,Vasco,team1,CCT Season 3 South America Series 4
-92.04771525481101,0.0,0.0,0.5,0.9204771525481101,0.0,20,147,0,2025-09-04 13:00:00+00:00,SKYFURY,Inner Circle,team2,ESEA Advanced Season 54 Europe
95.6899964463405,0.0,0.0,0.0,-0.956899964463405,0.0,1,-49,0,2025-09-04 13:30:00+00:00,K27,WOPA,team1,ESEA Advanced Season 54 Europe
-58.8906933235553,-0.5,0.0,0.5,0.588906933235553,-0.5,0,411,0,2025-09-04 14:30:00+00:00,BIG,AaB,team1,Betclic Clash Summer 2025 Play-in
-0.8902665320379128,0.0,0.0,0.0,0.008902665320379128,0.0,-2,71,0,2025-09-04 22:00:00+00:00,Chinggis Warriors,NomadS,team1,eXTREMESLAND 2025 Mongolia Open Qualifier 1
-102.63270477072183,-0.5,0.0,0.0,1.0263270477072184,-0.5,-15,70,0,2025-09-05 01:00:00+00:00,The Huns,IHC,team1,eXTREMESLAND 2025 Mongolia Open Qualifier 1
36.51464475599278,0.0,0.0,0.0,-0.36514644755992776,0.0,0,1,0,2025-09-05 03:50:00+00:00,Chinggis Warriors,The Huns,team1,eXTREMESLAND 2025 Mongolia Open Qualifier 1
73.15432825019184,-0.5,0.0,0.5,-0.7315432825019184,-0.5,-2,80,0,2025-09-05 04:00:00+00:00,EYEBALLERS,NIP Impact,team1,CCT Season 3 Europe Series 6 Closed Qualifier
148.08346125272465,0.0,0.0,0.5,-1.4808346125272465,0.0,79,-62,0,2025-09-05 04:00:00+00:00,Young Ninjas,MASONIC,team2,United21 League Season 37
32.429378980172714,0.0,0.0,0.5,-0.32429378980172713,0.0,2,27,0,2025-09-05 04:00:00+00:00,1win,FORZE Reload,team2,European Pro League Series 2 Closed Qualifier
-83.43059238202727,0.0,0.0,0.5,0.8343059238202727,0.0,71,334,0,2025-09-05 06:30:00+00:00,ENCE Academy,MANA,team2,United21 League Season 37
-56.12265457201056,-0.5,0.0,0.0,0.5612265457201056,-0.5,0,0,0,2025-09-05 07:25:00+00:00,NomadS,IHC,team1,eXTREMESLAND 2025 Mongolia Open Qualifier 1
34.8517300399983,0.0,0.0,0.0,-0.348517300399983,0.0,5,-92,0,2025-09-05 08:00:00+00:00,500,ENCE,team2,Betclic Clash Summer 2025 Play-in
10.928829779793887,0.0,0.0,0.5,-0.10928829779793886,0.0,-4,31,0,2025-09-05 10:00:00+00:00,Aurora Young Blud,Lazer Cats,team1,ESEA Advanced Season 54 Europe
-154.01619292333976,0.0,0.0,0.5,1.5401619292333977,0.0,7,0,0,2025-09-05 10:00:00+00:00,Eternal Fire,1win,team1,CCT Season 3 Europe Series 6 Closed Qualifier
-101.23294051316793,0.0,0.0,0.5,1.0123294051316793,0.0,-1,2,0,2025-09-05 10:30:00+00:00,MOUZ,M80,team1,BLAST Open London 2025 Finals
42.4304834740492,0.5,0.0,0.5,-0.42430483474049197,0.5,92,-180,0,2025-09-05 11:00:00+00:00,Ursa,Nuclear TigeRES,team2,ESEA Advanced Season 54 Europe
-62.8986434346823,0.0,0.0,0.0,0.628986434346823,0.0,-4,340,0,2025-09-05 12:00:00+00:00,Bounty Hunters,MAGICOS,team1,CCT Season 3 South America Series 4
4.311054506091978,0.0,0.0,0.0,-0.043110545060919776,0.0,-10,112,0,2025-09-05 14:10:00+00:00,ENCE,Betclic,team1,Betclic Clash Summer 2025 Play-in
-36.92675339699667,0.0,0.0,0.0,0.36926753396996675,0.0,1,-1,0,2025-09-05 14:15:00+00:00,FaZe,G2,team2,BLAST Open London 2025 Finals
-20.975133442511833,0.5,0.0,0.5,0.20975133442511834,0.5,32,23,0,2025-09-05 15:00:00+00:00,LP,Crashers,team1,CCT Season 3 South America Series 4
27.388962934638585,-0.5,0.0,0.5,-0.27388962934638583,-0.5,-104,130,0,2025-09-05 18:00:00+00:00,ShindeN,Tropa do KinGui,team1,CCT Season 3 South America Series 4
-38.209813589687656,0.0,0.0,0.0,0.3820981358968766,0.0,0,71,0,2025-09-05 23:20:00+00:00,The Huns,NomadS,team1,eXTREMESLAND 2025 Mongolia Open Qualifier 1
15.411282743595393,0.0,0.0,0.0,-0.15411282743595392,0.0,0,1,0,2025-09-06 02:35:00+00:00,Chinggis Warriors,The Huns,team2,eXTREMESLAND 2025 Mongolia Open Qualifier 1
26.509977215277786,0.0,0.0,0.5,-0.26509977215277786,0.0,4,413,0,2025-09-06 03:00:00+00:00,Rooster,FURY,team1,CCT Season 3 Oceania Series 2
63.26024712665571,0.0,0.0,0.5,-0.6326024712665571,0.0,-17,351,0,2025-09-06 04:00:00+00:00,WOPA,Bushido Wildcats,team1,United21 League Season 37
121.75060815109396,0.5,0.0,0.5,-1.2175060815109395,0.5,1,-320,0,2025-09-06 04:00:00+00:00,AaB,500,team2,European Pro League Series 2
-28.748082746407363,-0.5,-0.5,0.5,0.2874808274640736,-0.5,-2,181,0,2025-09-06 06:30:00+00:00,Wildcard Academy,AM,team2,United21 League Season 37
181.76219150649058,0.0,0.0,0.5,-1.8176219150649058,0.0,0,93,0,2025-09-06 07:00:00+00:00,1win,500,team1,CCT Season 3 Europe Series 6 Closed Qualifier
47.342090901406664,0.0,0.0,0.0,-0.47342090901406664,0.0,-5,16,0,2025-09-06 10:00:00+00:00,EYEBALLERS,ARCRED,team1,CCT Season 3 Europe Series 6 Closed Qualifier
124.17009175419184,-0.5,0.0,0.5,-1.2417009175419185,-0.5,-50,411,0,2025-09-06 10:00:00+00:00,Insilio,MINLATE,team1,ESEA Advanced Season 54 Europe
38.06959649925079,0.0,0.0,0.0,-0.3806959649925079,0.0,4,-12,0,2025-09-06 10:30:00+00:00,Vitality,MOUZ,team1,BLAST Open London 2025 Finals
8.63474967321622,0.0,0.0,0.5,-0.0863474967321622,0.0,-6,75,0,2025-09-06 11:00:00+00:00,kONO,Partizan,team1,Betclic Clash Summer 2025 Play-in
-86.49129428051538,0.5,0.0,0.5,0.8649129428051537,0.5,-2,266,0,2025-09-06 12:00:00+00:00,SKYFURY,ALGO,team1,ESEA Advanced Season 54 Europe
-67.90220863891341,0.0,0.0,0.0,0.6790220863891341,0.0,36,0,0,2025-09-06 12:30:00+00:00,Mythic,Take Flyte,team2,Fragadelphia Fragville 2025
37.25092602367772,0.0,0.0,0.5,-0.3725092602367772,0.0,1,55,0,2025-09-06 12:40:00+00:00,MAGICOS,Crashers,team1,CCT Season 3 South America Series 4
-43.22687974437622,-0.5,0.0,0.0,0.4322687974437622,-0.5,19,249,0,2025-09-06 13:00:00+00:00,Sashi,ESC,team2,Night Shift Invitational 2025 Europe
123.6389280277399,0.5,0.0,0.0,-1.236389280277399,0.5,5,4,0,2025-09-06 13:15:00+00:00,FURIA,G2,team2,BLAST Open London 2025 Finals
49.22272131354134,0.0,0.0,0.5,-0.4922272131354134,0.0,-3,50,0,2025-09-06 13:30:00+00:00,Ursa,Glitchtech,team1,ESEA Advanced Season 54 Europe
131.98537700792372,0.0,0.0,0.0,-1.3198537700792372,0.0,1,123,0,2025-09-06 13:30:00+00:00,K27,Nuclear TigeRES,team1,ESEA Advanced Season 54 Europe
99.83453551642606,0.0,0.0,0.5,-0.9983453551642606,0.0,-3,419,0,2025-09-06 13:30:00+00:00,Lazer Cats,Flame Sharks,team1,ESEA Advanced Season 54 Europe
-1.5770436861380404,0.0,0.0,0.5,0.015770436861380403,0.0,2,-277,0,2025-09-06 14:30:00+00:00,Phantom,1win,team2,ESEA Advanced Season 54 Europe
76.8121368675213,0.0,0.0,0.5,-0.7681213686752131,0.0,-2,102,0,2025-09-06 15:45:00+00:00,Tropa do KinGui,JERSA,team1,CCT Season 3 South America Series 4
79.53330955489969,0.0,0.5,0.5,-0.7953330955489969,0.0,0,-306,0,2025-09-06 16:45:00+00:00,SkinRave,Shimmer,team1,Fragadelphia Fragville 2025
-221.30806285854692,0.0,0.0,0.5,2.213080628585469,0.0,7,0,0,2025-09-06 17:15:00+00:00,Ninjas in Pyjamas,Take Flyte,team1,Fragadelphia Fragville 2025
-94.05250522538313,0.0,0.0,0.5,0.9405250522538313,0.0,23,466,0,2025-09-06 18:00:00+00:00,MIBR fe,Vasco,team2,CCT Season 3 South America Series 4
-120.92832766546258,0.0,0.0,0.5,1.2092832766546258,0.0,-14,264,0,2025-09-06 19:00:00+00:00,Ninjas in Pyjamas,Marsborne,team1,Fragadelphia Fragville 2025
-151.1015868483621,0.0,0.0,0.5,1.511015868483621,0.0,-1,168,0,2025-09-06 19:15:00+00:00,NRG,GameHunters,team1,Fragadelphia Fragville 2025
-0.7967120693660945,0.5,0.0,0.5,0.007967120693660946,0.5,8,-1,0,2025-09-06 19:20:00+00:00,Wildcard,Fluxo,team1,Fragadelphia Fragville 2025
59.598677590945954,0.5,0.0,0.5,-0.5959867759094596,0.5,-19,-479,0,2025-09-06 20:00:00+00:00,SkinRave,ODDIK,team2,Fragadelphia Fragville 2025
-66.70974848412561,0.0,0.0,0.0,0.6670974848412561,0.0,0,3,0,2025-09-07 04:00:00+00:00,CPH Wolves,AMKAL,team2,European Pro League Series 2
-113.40914323155607,0.0,0.0,0.5,1.1340914323155606,0.0,3,275,0,2025-09-07 06:00:00+00:00,SemperFi,Animus Victoria,team1,CCT Season 3 Oceania Series 2
104.22617532267964,0.0,0.0,0.0,-1.0422617532267964,0.0,0,-82,0,2025-09-07 06:30:00+00:00,Bushido Wildcats,Wildcard Academy,team2,United21 League Season 37
92.63996118241766,0.0,0.0,0.0,-0.9263996118241766,0.0,0,-3,0,2025-09-07 07:00:00+00:00,AMKAL,CPH Wolves,team2,CCT Season 3 Europe Series 6 Closed Qualifier
-135.62968231074615,0.0,0.0,0.5,1.3562968231074615,0.0,7,-151,0,2025-09-07 08:00:00+00:00,FUT,Phantom,team1,Betclic Clash Summer 2025 Play-in
151.90784035233037,0.0,0.0,0.5,-1.5190784035233036,0.0,0,17,0,2025-09-07 09:00:00+00:00,Young Ninjas,ENCE Academy,team1,United21 League Season 37
0.8714127477614966,0.0,0.0,0.5,-0.008714127477614965,0.0,0,-373,0,2025-09-07 09:00:00+00:00,LP,Bounty Hunters,team1,CCT Season 3 South America Series 4
-5.339099570428743,0.5,0.0,0.0,0.05339099570428743,0.5,1,-64,0,2025-09-07 10:00:00+00:00,NIP Impact,ARCRED,team2,CCT Season 3 Europe Series 6 Closed Qualifier
-58.909960126132546,0.0,0.0,0.5,0.5890996012613254,0.0,0,0,0,2025-09-07 10:30:00+00:00,NRG,ODDIK,team1,Fragadelphia Fragville 2025
-114.90487413587334,0.0,0.0,0.0,1.1490487413587334,0.0,1,0,0,2025-09-07 10:30:00+00:00,Vitality,G2,team2,BLAST Open London 2025 Finals
-19.151145972575023,-0.5,0.0,0.5,0.19151145972575023,-0.5,0,-270,0,2025-09-07 12:00:00+00:00,Inner Circle,Aurora Young Blud,team1,ESEA Advanced Season 54 Europe
-15.190842670128177,0.5,0.0,0.0,0.15190842670128177,0.5,2,163,0,2025-09-07 12:10:00+00:00,Galorys,ShindeN,team1,CCT Season 3 South America Series 4
-4.651910750849311,-0.5,0.0,0.5,0.046519107508493106,-0.5,0,-1,0,2025-09-07 13:50:00+00:00,Ninjas in Pyjamas,Wildcard,team1,Fragadelphia Fragville 2025
-171.21166523057786,0.0,0.0,0.5,1.7121166523057787,0.0,-9,-430,0,2025-09-07 14:00:00+00:00,FUT,Zero Tenacity,team2,Betclic Clash Summer 2025 Play-in
-61.09960955161455,-0.5,-0.5,0.5,0.6109960955161455,-0.5,-11,76,0,2025-09-07 15:00:00+00:00,Keyd Stars,UnderDogs,team1,CCT Season 3 South America Series 4
77.31846803702251,0.0,0.0,0.0,-0.7731846803702251,0.0,0,0,0,2025-09-07 16:05:00+00:00,ODDIK,Wildcard,team2,Fragadelphia Fragville 2025
28.00639010761006,0.0,0.0,0.0,-0.2800639010761006,0.0,0,0,0,2025-09-07 19:15:00+00:00,NRG,Ninjas in Pyjamas,team1,Fragadelphia Fragville 2025
-119.72375978964237,0.0,0.0,0.5,1.1972375978964238,0.0,1,32,0,2025-09-08 04:00:00+00:00,Eternal Fire,kONO,team1,CCT Season 3 Europe Series 6 Closed Qualifier
1.6485353699679308,-0.5,0.0,0.0,-0.01648535369967931,-0.5,7,395,0,2025-09-08 04:00:00+00:00,Betera,Famalicão,team1,European Pro League Series 2
-59.19734514455399,0.0,0.0,0.0,0.5919734514455399,0.0,1,413,0,2025-09-08 04:00:00+00:00,MASONIC,MANA,team2,United21 League Season 37
70.701369017243,0.0,0.0,0.0,-0.70701369017243,0.0,5,0,0,2025-09-08 05:00:00+00:00,Mindfreak,Rooster,team2,ESL Challenger League Season 50 Oceania Cup 2
-76.84857597899236,0.0,-0.5,0.5,0.7684857597899236,0.0,-14,338,0,2025-09-08 05:00:00+00:00,SemperFi,DanCompany,team1,ESL Challenger League Season 50 Oceania Cup 2
-146.6064508674035,0.0,0.0,0.0,1.4660645086740351,0.0,17,24,0,2025-09-08 06:30:00+00:00,SINNERS,FORZE Reload,team2,European Pro League Series 2
71.61717019455773,-0.5,0.0,0.5,-0.7161717019455773,-0.5,0,450,0,2025-09-08 06:30:00+00:00,WOPA,AM,team2,United21 League Season 37
12.134320665248197,0.0,0.0,0.0,-0.12134320665248197,0.0,0,0,0,2025-09-08 07:00:00+00:00,EYEBALLERS,CPH Wolves,team2,CCT Season 3 Europe Series 6 Closed Qualifier
68.53340740290173,0.0,0.0,0.0,-0.6853340740290172,0.0,1,269,0,2025-09-08 09:00:00+00:00,Insilio,Inner Circle,team2,ESEA Advanced Season 54 Europe
62.788319602151205,-0.5,0.0,0.0,-0.6278831960215121,-0.5,-8,118,0,2025-09-08 09:00:00+00:00,IHC,Just Swing,team2,ESL Challenger League Season 50 Asia-Pacific Cup 2
15.059723794164256,-0.5,0.0,0.5,-0.15059723794164256,-0.5,-5,365,0,2025-09-08 09:00:00+00:00,NomadS,Legion,team2,ESL Challenger League Season 50 Asia-Pacific Cup 2
-50.57382009588309,0.0,0.5,0.5,0.5057382009588309,0.0,-29,-165,0,2025-09-08 09:00:00+00:00,Last Bullet,ScarX,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
-37.301277639021464,-0.5,-0.5,0.5,0.37301277639021463,-0.5,-5,255,0,2025-09-08 09:00:00+00:00,Eruption,True Thunder,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
-127.10351952609335,0.0,0.0,0.0,1.2710351952609336,0.0,-2,101,0,2025-09-08 09:00:00+00:00,Rare Atom,BORING PLAYERS,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
4.479048095359076,0.0,0.5,0.5,-0.044790480953590756,0.0,10,-346,0,2025-09-08 10:30:00+00:00,Venom,Fire Flux,team1,ESEA Advanced Season 54 Europe
129.6527576553192,0.0,0.0,0.0,-1.2965275765531918,0.0,0,368,0,2025-09-08 13:00:00+00:00,Betera,FUT,team2,ESL Challenger League Season 50 Europe Cup 2
-63.36487407236791,0.0,0.0,0.0,0.6336487407236792,0.0,0,218,0,2025-09-08 13:00:00+00:00,JiJieHao,Tricked,team1,ESL Challenger League Season 50 Europe Cup 2
41.88925368757168,0.0,0.0,0.0,-0.4188925368757168,0.0,-1,8,0,2025-09-08 13:00:00+00:00,Monte,Alliance,team2,ESL Challenger League Season 50 Europe Cup 2
-70.18286015036051,0.0,0.0,0.0,0.7018286015036052,0.0,11,-16,0,2025-09-08 13:00:00+00:00,HOTU,Zero Tenacity,team2,ESL Challenger League Season 50 Europe Cup 2
-188.15448709164116,0.0,0.0,0.5,1.8815448709164115,0.0,7,14,0,2025-09-08 13:00:00+00:00,fnatic,Insilio,team1,ESL Challenger League Season 50 Europe Cup 2
-203.9937376296607,0.0,0.0,0.5,2.039937376296607,0.0,-14,12,0,2025-09-08 13:00:00+00:00,ENCE,FAVBET,team1,ESL Challenger League Season 50 Europe Cup 2
118.01631688127736,0.0,0.0,0.0,-1.1801631688127736,0.0,-9,-108,0,2025-09-08 13:00:00+00:00,Partizan,GUN5,team2,ESL Challenger League Season 50 Europe Cup 2
-88.39918581333495,0.0,0.0,0.5,0.8839918581333496,0.0,1,195,0,2025-09-08 13:30:00+00:00,QUAZAR,Hesta,team2,ESEA Advanced Season 54 Europe
4.085529303905105,-0.5,0.0,0.5,-0.04085529303905105,-0.5,20,452,0,2025-09-08 15:00:00+00:00,KRÜ,Vasco,team2,CCT Season 3 South America Series 4
-1.6642240709420548,0.0,0.0,0.5,0.01664224070942055,0.0,38,381,0,2025-09-08 17:00:00+00:00,Players,UnderDogs,team2,ESL Challenger League Season 50 South America Cup 2
52.47538362093064,0.5,0.0,0.5,-0.5247538362093064,0.5,1,-197,0,2025-09-08 17:00:00+00:00,MAGICOS,ShindeN,team2,ESL Challenger League Season 50 South America Cup 2
-53.58580394188584,0.5,0.0,0.5,0.5358580394188585,0.5,-1,396,0,2025-09-08 17:00:00+00:00,Bounty Hunters,Crashers,team1,ESL Challenger League Season 50 South America Cup 2
-39.97889888898476,-0.5,0.0,0.0,0.3997889888898476,-0.5,-24,-157,0,2025-09-08 17:00:00+00:00,GameHunters,Dusty Roots,team1,ESL Challenger League Season 50 South America Cup 2
-19.71116942183494,0.0,0.0,0.0,0.1971116942183494,0.0,1,-395,0,2025-09-08 17:00:00+00:00,JERSA,Galorys,team2,ESL Challenger League Season 50 South America Cup 2
33.510944541751996,0.0,0.0,0.0,-0.33510944541751997,0.0,0,-382,0,2025-09-08 18:00:00+00:00,UnderDogs,Players,team2,CCT Season 3 South America Series 4
20.27963443697263,0.5,0.0,0.5,-0.2027963443697263,0.5,13,-33,0,2025-09-08 21:00:00+00:00,Wanted Goons,InControl,team1,ESL Challenger League Season 50 North America Cup 2
-19.16518776740486,0.0,0.0,0.5,0.1916518776740486,0.0,88,-307,0,2025-09-08 21:00:00+00:00,anything else,Mythic,team2,ESL Challenger League Season 50 North America Cup 2
27.357338846424,-0.5,0.0,0.5,-0.27357338846424,-0.5,-44,340,0,2025-09-08 21:00:00+00:00,Aether,Outfit 49,team2,ESL Challenger League Season 50 North America Cup 2
88.45384773831893,0.0,0.0,0.5,-0.8845384773831892,0.0,26,-311,0,2025-09-09 03:00:00+00:00,Ground Zero,SemperFi,team2,CCT Season 3 Oceania Series 2
97.70909411324237,0.0,0.0,0.5,-0.9770909411324237,0.0,-1,165,0,2025-09-09 04:00:00+00:00,ESC,AaB,team1,CCT Season 3 Europe Series 6
-3.0368305138383676,0.5,0.0,0.0,0.030368305138383674,0.5,1,-34,0,2025-09-09 04:00:00+00:00,Young Ninjas,WOPA,team2,United21 League Season 37
27.13784744967188,0.0,0.0,0.0,-0.2713784744967188,0.0,-1,1,0,2025-09-09 04:00:00+00:00,FAVBET,ARCRED,team1,European Pro League Series 2
-100.75688670568093,0.0,0.0,0.0,1.0075688670568093,0.0,3,-8,0,2025-09-09 04:30:00+00:00,ECSTATIC,PARIVISION,team2,Thunderpick World Championship 2025 Closed Qualifier
-11.284753310844962,0.5,0.0,0.0,0.11284753310844962,0.5,2,-414,0,2025-09-09 05:00:00+00:00,FURY,Rooster,team2,ESL Challenger League Season 50 Oceania Cup 2
-48.47851798929469,-0.5,0.0,0.0,0.4847851798929469,-0.5,0,310,0,2025-09-09 05:10:00+00:00,SemperFi,Ground Zero,team1,ESL Challenger League Season 50 Oceania Cup 2
7.159245530449198,0.0,0.0,0.0,-0.07159245530449197,0.0,1,-297,0,2025-09-09 06:30:00+00:00,Wildcard Academy,MASONIC,team1,United21 League Season 37
-186.22056001421356,0.0,0.0,0.0,1.8622056001421357,0.0,0,26,0,2025-09-09 07:00:00+00:00,Eternal Fire,FORZE Reload,team2,Galaxy Battle 2025 Phase 4 Closed Qualifier
23.194348160437812,0.0,0.0,0.0,-0.2319434816043781,0.0,0,16,0,2025-09-09 08:00:00+00:00,Zero Tenacity,ARCRED,team1,CCT Season 3 Europe Series 6
3.081532325518083,0.5,0.0,0.0,-0.03081532325518083,0.5,22,4,0,2025-09-09 08:00:00+00:00,SAW,BIG,team2,Thunderpick World Championship 2025 Closed Qualifier
-70.60576330267577,-0.5,0.0,0.5,0.7060576330267577,-0.5,0,212,0,2025-09-09 09:00:00+00:00,Eruption,Legion,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
-92.82539355070026,-0.5,0.0,0.0,0.9282539355070025,-0.5,2,188,0,2025-09-09 09:00:00+00:00,Chinggis Warriors,Just Swing,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
148.61347635054403,0.0,0.0,0.5,-1.4861347635054403,0.0,0,91,0,2025-09-09 09:00:00+00:00,Lazer Cats,SKYFURY,team2,ESEA Advanced Season 54 Europe
-91.64911791169766,0.0,0.0,0.0,0.9164911791169765,0.0,9,-320,0,2025-09-09 09:00:00+00:00,Kaleido,BORING PLAYERS,team2,ESL Challenger League Season 50 Asia-Pacific Cup 2
11.158081454450212,-0.5,0.0,0.5,-0.11158081454450212,-0.5,-2,273,0,2025-09-09 09:00:00+00:00,Bounty Hunters,Tropa do KinGui,team1,CCT Season 3 South America Series 4
92.6871865516141,0.5,0.0,0.0,-0.9268718655161411,0.5,11,-251,0,2025-09-09 09:00:00+00:00,FengDa,Rare Atom,team2,ESL Challenger League Season 50 Asia-Pacific Cup 2
18.925793091017795,0.5,0.0,0.5,-0.18925793091017795,0.5,-2,-479,0,2025-09-09 09:00:00+00:00,Last Bullet,The Huns,team1,ESL Challenger League Season 50 Asia-Pacific Cup 2
66.10330096323628,-0.5,-0.5,0.5,-0.6610330096323628,-0.5,-14,467,0,2025-09-09 10:30:00+00:00,FAVBET,3DMAX Academy,team1,Galaxy Battle 2025 Phase 4 Closed Qualifier
-66.32893017956144,0.5,0.0,0.5,0.6632893017956144,0.5,2,-352,0,2025-09-09 11:00:00+00:00,Ursa,WOPA,team1,ESEA Advanced Season 54 Europe
143.30687551904293,0.5,0.0,0.5,-1.4330687551904293,0.5,10,56,0,2025-09-09 11:50:00+00:00,Legacy,JiJieHao,team1,Thunderpick World Championship 2025 Closed Qualifier
-15.678641197378056,0.0,0.0,0.0,0.15678641197378057,0.0,0,197,0,2025-09-09 12:00:00+00:00,ShindeN,MAGICOS,team1,CCT Season 3 South America Series 4
-67.8192806797706,0.0,0.0,0.5,0.678192806797706,0.0,11,-61,0,2025-09-09 13:00:00+00:00,BC.Game,Sashi,team1,ESL Challenger League Season 50 Europe Cup 2
