match_id,date,team_a,team_b,score_a,score_b,winner,event,maps
hltv_match_2382312,2025-05-12 12:00:00+00:00,CYBERSHOKE,ENCE,,,team2,Rainbet Cup 2025,0
hltv_match_2382460,2025-05-12 13:00:00+00:00,Fire Flux,Zero Tenacity,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382470,2025-05-12 13:00:00+00:00,500,Sangal,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382235,2025-05-13 01:00:00+00:00,FURIA,ODDIK,,,team1,PGL Astana 2025,0
hltv_match_2382236,2025-05-13 01:00:00+00:00,Ninjas in Pyjamas,HOTU,,,team1,PGL Astana 2025,0
hltv_match_2382237,2025-05-13 03:00:00+00:00,Astralis,Virtus.pro,,,team1,PGL Astana 2025,0
hltv_match_2382238,2025-05-13 03:05:00+00:00,BIG,G2,,,team2,PGL Astana 2025,0
hltv_match_2382240,2025-05-13 05:00:00+00:00,MIBR,paiN,,,team1,PGL Astana 2025,0
hltv_match_2382498,2025-05-13 05:00:00+00:00,Sashi,CYBERSHOKE,,,team2,YGames Pro Series Season 5,0
hltv_match_2382239,2025-05-13 06:50:00+00:00,Natus Vincere,Aurora,,,team1,PGL Astana 2025,0
hltv_match_2382461,2025-05-13 07:00:00+00:00,9INE,Passion UA,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382472,2025-05-13 07:00:00+00:00,PARIVISION,AMKAL,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382395,2025-05-13 07:30:00+00:00,FORZE Reload,Spirit Academy,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382500,2025-05-13 08:30:00+00:00,kONO,SPARTA,,,team2,YGames Pro Series Season 5,0
hltv_match_2382489,2025-05-13 09:00:00+00:00,BRUTE,ENCE Academy,,,team2,United21 League Season 31,0
hltv_match_2382473,2025-05-13 10:00:00+00:00,9INE,Zero Tenacity,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382501,2025-05-13 11:30:00+00:00,Nexus,ECLOT,,,team2,YGames Pro Series Season 5,0
hltv_match_2382474,2025-05-13 13:00:00+00:00,Passion UA,Sashi,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382463,2025-05-13 13:40:00+00:00,RUBY,Monte,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382502,2025-05-13 14:00:00+00:00,SINNERS,Sangal,,,team1,YGames Pro Series Season 5,0
hltv_match_2382568,2025-05-13 16:10:00+00:00,Players,MAGICOS,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382564,2025-05-13 16:10:00+00:00,RED Canids,Tropa do KinGui,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382570,2025-05-13 16:10:00+00:00,MIBR Academy,ODDIK Academy,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382635,2025-05-13 17:50:00+00:00,Players,MIBR Academy,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382637,2025-05-13 17:50:00+00:00,RED Canids,2070,,,team1,Odyssey Cup Brazil 2025,0
hltv_match_2382638,2025-05-13 17:50:00+00:00,Sharks,ODDIK Academy,,,team1,Odyssey Cup Brazil 2025,0
hltv_match_2382241,2025-05-14 01:00:00+00:00,Ninjas in Pyjamas,G2,,,team1,PGL Astana 2025,0
hltv_match_2382242,2025-05-14 03:15:00+00:00,ODDIK,Aurora,,,team2,PGL Astana 2025,0
hltv_match_2382490,2025-05-14 04:00:00+00:00,Inner Circle,Mousquetaires,,,team2,United21 League Season 31,0
hltv_match_2382243,2025-05-14 05:05:00+00:00,MIBR,Virtus.pro,,,team1,PGL Astana 2025,0
hltv_match_2382480,2025-05-14 07:00:00+00:00,ECLOT,Sashi,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382503,2025-05-14 08:05:00+00:00,Imperial Valkyries,1win,,,team2,YGames Pro Series Season 5,0
hltv_match_2382421,2025-05-14 09:30:00+00:00,CPH Wolves,ESC,,,team2,European Pro League 2nd Division Season 22,0
hltv_match_2382465,2025-05-14 10:00:00+00:00,Passion UA,FAVBET,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382481,2025-05-14 10:00:00+00:00,PARIVISION,500,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382398,2025-05-14 11:00:00+00:00,ECLOT,Nexus,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382314,2025-05-14 12:00:00+00:00,fnatic,9INE,,,team1,Rainbet Cup 2025,0
hltv_match_2382482,2025-05-14 13:10:00+00:00,AMKAL,Sangal,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382315,2025-05-14 15:00:00+00:00,Passion UA,ENCE,,,team1,Rainbet Cup 2025,0
hltv_match_2382642,2025-05-14 16:10:00+00:00,RED Canids,ODDIK Academy,,,team1,Odyssey Cup Brazil 2025,0
hltv_match_2382643,2025-05-14 16:10:00+00:00,Tropa do KinGui,MIBR Academy,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382334,2025-05-14 20:30:00+00:00,Wildcard,anything else,,,team1,Thunderpick World Championship 2025 North America Series 1,0
hltv_match_2382483,2025-05-15 04:00:00+00:00,CYBERSHOKE,Zero Tenacity,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382397,2025-05-15 04:00:00+00:00,Passion UA,Sashi,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382516,2025-05-15 04:00:00+00:00,fnatic,9INE,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382539,2025-05-15 04:30:00+00:00,AMKAL,Sangal,,,team2,CCT Season 3 Europe Series 2 Closed Qualifier,0
hltv_match_2382493,2025-05-15 06:50:00+00:00,ENCE Academy,Inner Circle,,,team2,United21 League Season 31,0
hltv_match_2382517,2025-05-15 08:10:00+00:00,Nemiga,Monte,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382518,2025-05-15 11:40:00+00:00,BetBoom,ECSTATIC,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382316,2025-05-15 12:00:00+00:00,Partizan,GUN5,,,team2,Rainbet Cup 2025,0
hltv_match_2382486,2025-05-15 13:00:00+00:00,Spirit Academy,FAVBET,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382317,2025-05-15 15:00:00+00:00,ECLOT,Sashi,,,team1,Rainbet Cup 2025,0
hltv_match_2382336,2025-05-15 20:30:00+00:00,Wildcard,Legacy,,,team2,Thunderpick World Championship 2025 North America Series 1,0
hltv_match_2382244,2025-05-16 01:00:00+00:00,The MongolZ,Aurora,,,team2,PGL Astana 2025,0
hltv_match_2382282,2025-05-16 02:30:00+00:00,JiJieHao,FlyQuest,,,team2,Hero Esports Asian Champions League 2025,0
hltv_match_2382520,2025-05-16 04:00:00+00:00,500,RUBY,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382245,2025-05-16 04:00:00+00:00,Natus Vincere,Astralis,,,team2,PGL Astana 2025,0
hltv_match_2382401,2025-05-16 07:30:00+00:00,Zero Tenacity,Partizan,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382283,2025-05-16 07:30:00+00:00,Lynn Vision,TYLOO,,,team2,Hero Esports Asian Champions League 2025,0
hltv_match_2382246,2025-05-16 08:00:00+00:00,FURIA,MIBR,,,team1,PGL Astana 2025,0
hltv_match_2382522,2025-05-16 10:00:00+00:00,SAW,FAVBET,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382247,2025-05-16 11:00:00+00:00,Spirit,Ninjas in Pyjamas,,,team1,PGL Astana 2025,0
hltv_match_2382402,2025-05-16 11:00:00+00:00,Fire Flux,Monte,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382319,2025-05-16 12:00:00+00:00,GUN5,ECLOT,,,team2,Rainbet Cup 2025,0
hltv_match_2382538,2025-05-16 13:30:00+00:00,FAVBET,Leo,,,team2,CCT Season 3 Europe Series 2 Closed Qualifier,0
hltv_match_2382523,2025-05-16 13:40:00+00:00,ENCE,Nexus,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382318,2025-05-16 15:00:00+00:00,fnatic,Passion UA,,,team2,Rainbet Cup 2025,0
hltv_match_2382699,2025-05-16 16:00:00+00:00,MAGICOS,RED Canids,,,team2,Odyssey Cup Brazil 2025,0
hltv_match_2382337,2025-05-16 19:30:00+00:00,Legacy,NRG,,,team1,Thunderpick World Championship 2025 North America Series 1,0
hltv_match_2382524,2025-05-17 04:00:00+00:00,OG,9INE,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382248,2025-05-17 06:00:00+00:00,Aurora,Astralis,,,team2,PGL Astana 2025,0
hltv_match_2382525,2025-05-17 07:00:00+00:00,RUBY,PARIVISION,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382509,2025-05-17 07:30:00+00:00,ECLOT,FORZE Reload,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382249,2025-05-17 10:00:00+00:00,FURIA,Spirit,,,team2,PGL Astana 2025,0
hltv_match_2382526,2025-05-17 10:00:00+00:00,SAW,ENCE,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382527,2025-05-17 13:00:00+00:00,Nemiga,ECSTATIC,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382511,2025-05-17 14:30:00+00:00,Zero Tenacity,Sashi,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382673,2025-05-18 02:25:00+00:00,Rare Atom,TYLOO,,,team2,XSE Pro League Chengdu 2025,0
hltv_match_2382497,2025-05-18 04:00:00+00:00,Mousquetaires,ESC,,,team2,United21 League Season 31,0
hltv_match_2382250,2025-05-18 04:00:00+00:00,Aurora,FURIA,,,team1,PGL Astana 2025,0
hltv_match_2382528,2025-05-18 06:00:00+00:00,PARIVISION,OG,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382251,2025-05-18 08:00:00+00:00,Astralis,Spirit,,,team2,PGL Astana 2025,0
hltv_match_2382529,2025-05-18 09:00:00+00:00,ENCE,Nemiga,,,team1,CCT Season 3 Europe Series 1,0
hltv_match_2382513,2025-05-18 11:00:00+00:00,Spirit Academy,Passion UA,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382530,2025-05-18 12:25:00+00:00,PARIVISION,ENCE,,,team2,CCT Season 3 Europe Series 1,0
hltv_match_2382550,2025-05-18 13:30:00+00:00,FAVBET,Leo,,,team1,CCT Season 3 Europe Series 2 Closed Qualifier,0
hltv_match_2382663,2025-05-19 04:00:00+00:00,9INE,Sashi,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382732,2025-05-19 07:00:00+00:00,FORZE Reload,ESC,,,team2,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382664,2025-05-19 07:40:00+00:00,ECLOT,FAVBET,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382759,2025-05-19 08:00:00+00:00,Nexus,ENCE,,,team2,YGames Pro Series Season 5,0
hltv_match_2382320,2025-05-19 11:00:00+00:00,ECLOT,Passion UA,,,team1,Rainbet Cup 2025,0
hltv_match_2382760,2025-05-19 11:00:00+00:00,Hesta,Sangal,,,team2,YGames Pro Series Season 5,0
hltv_match_2382515,2025-05-19 11:00:00+00:00,Monte,Partizan,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382380,2025-05-19 12:30:00+00:00,Liquid,FaZe,,,team1,IEM Dallas 2025,0
hltv_match_2382376,2025-05-19 12:30:00+00:00,3DMAX,GamerLegion,,,team2,IEM Dallas 2025,0
hltv_match_2382375,2025-05-19 15:00:00+00:00,Vitality,Legacy,,,team1,IEM Dallas 2025,0
hltv_match_2382761,2025-05-19 15:00:00+00:00,SINNERS,Monte,,,team1,YGames Pro Series Season 5,0
hltv_match_2382379,2025-05-19 16:00:00+00:00,MOUZ,BC.Game,,,team1,IEM Dallas 2025,0
hltv_match_2382382,2025-05-19 17:30:00+00:00,Falcons,NRG,,,team1,IEM Dallas 2025,0
hltv_match_2382378,2025-05-19 18:00:00+00:00,G2,Lynn Vision,,,team1,IEM Dallas 2025,0
hltv_match_2382377,2025-05-19 20:00:00+00:00,The MongolZ,FURIA,,,team1,IEM Dallas 2025,0
hltv_match_2382381,2025-05-19 20:05:00+00:00,Aurora,HEROIC,,,team2,IEM Dallas 2025,0
hltv_match_2382555,2025-05-20 04:00:00+00:00,Fire Flux,Sashi,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382706,2025-05-20 04:00:00+00:00,ECLOT,Passion UA,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382620,2025-05-20 05:00:00+00:00,ECSTATIC,Nordix,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382668,2025-05-20 07:10:00+00:00,Passion UA,Zero Tenacity,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382622,2025-05-20 07:30:00+00:00,ENCE Academy,WOPA,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382762,2025-05-20 08:00:00+00:00,kONO,1win,,,team2,YGames Pro Series Season 5,0
hltv_match_2382623,2025-05-20 08:30:00+00:00,Alliance,1ADL,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382624,2025-05-20 10:00:00+00:00,ECSTATIC,Johnny Speeds,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382557,2025-05-20 10:00:00+00:00,Partizan,CPH Wolves,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382669,2025-05-20 10:00:00+00:00,Monte,AMKAL,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382685,2025-05-20 11:30:00+00:00,FaZe,BC.Game,,,team1,IEM Dallas 2025,0
hltv_match_2382763,2025-05-20 11:30:00+00:00,ECLOT,SPARTA,,,team2,YGames Pro Series Season 5,0
hltv_match_2382677,2025-05-20 11:30:00+00:00,3DMAX,Legacy,,,team1,IEM Dallas 2025,0
hltv_match_2382670,2025-05-20 13:00:00+00:00,500,Spirit Academy,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382558,2025-05-20 13:15:00+00:00,CYBERSHOKE,Sangal,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382683,2025-05-20 14:00:00+00:00,Liquid,MOUZ,,,team2,IEM Dallas 2025,0
hltv_match_2382675,2025-05-20 15:05:00+00:00,GamerLegion,Vitality,,,team2,IEM Dallas 2025,0
hltv_match_2382684,2025-05-20 16:30:00+00:00,Falcons,HEROIC,,,team1,IEM Dallas 2025,0
hltv_match_2382686,2025-05-20 17:15:00+00:00,NRG,Aurora,,,team2,IEM Dallas 2025,0
hltv_match_2382678,2025-05-20 19:15:00+00:00,Lynn Vision,FURIA,,,team2,IEM Dallas 2025,0
hltv_match_2382676,2025-05-20 19:55:00+00:00,G2,The MongolZ,,,team2,IEM Dallas 2025,0
hltv_match_2382559,2025-05-21 04:00:00+00:00,Nexus,Zero Tenacity,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382743,2025-05-21 04:00:00+00:00,9INE,Spirit Academy,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382625,2025-05-21 06:00:00+00:00,ENCE Academy,Alliance,,,team2,Elisa Nordic Championship 2025,0
hltv_match_2382709,2025-05-21 06:30:00+00:00,Monte,Sashi,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382779,2025-05-21 08:00:00+00:00,ENCE,1win,,,team1,YGames Pro Series Season 5,0
hltv_match_2382745,2025-05-21 10:00:00+00:00,Passion UA,AMKAL,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382688,2025-05-21 11:30:00+00:00,Liquid,Aurora,,,team2,IEM Dallas 2025,0
hltv_match_2382627,2025-05-21 11:30:00+00:00,WOPA,1ADL,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382687,2025-05-21 11:30:00+00:00,FaZe,HEROIC,,,team2,IEM Dallas 2025,0
hltv_match_2382562,2025-05-21 13:30:00+00:00,ECLOT,Ninjas in Pyjamas,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382781,2025-05-21 14:00:00+00:00,Monte,Sangal,,,team2,YGames Pro Series Season 5,0
hltv_match_2382680,2025-05-21 14:00:00+00:00,GamerLegion,FURIA,,,team1,IEM Dallas 2025,0
hltv_match_2382679,2025-05-21 14:55:00+00:00,3DMAX,G2,,,team2,IEM Dallas 2025,0
hltv_match_2382711,2025-05-21 15:10:00+00:00,SINNERS,FORZE Reload,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382690,2025-05-21 17:00:00+00:00,Aurora,HEROIC,,,team1,IEM Dallas 2025,0
hltv_match_2382689,2025-05-21 17:50:00+00:00,MOUZ,Falcons,,,team1,IEM Dallas 2025,0
hltv_match_2382681,2025-05-21 20:00:00+00:00,Vitality,The MongolZ,,,team1,IEM Dallas 2025,0
hltv_match_2382682,2025-05-21 20:05:00+00:00,GamerLegion,G2,,,team1,IEM Dallas 2025,0
hltv_match_2382746,2025-05-22 04:00:00+00:00,Monte,Zero Tenacity,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382766,2025-05-22 07:00:00+00:00,ECLOT,Sangal,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382712,2025-05-22 07:00:00+00:00,SINNERS,Zero Tenacity,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382775,2025-05-22 07:00:00+00:00,ESC,Mousquetaires,,,team1,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382747,2025-05-22 07:15:00+00:00,FAVBET,Sashi,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382713,2025-05-22 10:25:00+00:00,ECLOT,Sashi,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382629,2025-05-22 10:30:00+00:00,Johnny Speeds,WOPA,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382714,2025-05-22 13:30:00+00:00,CYBERSHOKE,Fire Flux,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382652,2025-05-22 15:05:00+00:00,MIBR fe,NIP Impact,,,team2,ESL Impact League Season 7 Finals,0
hltv_match_2382653,2025-05-22 16:05:00+00:00,Imperial Valkyries,FlyQuest RED,,,team1,ESL Impact League Season 7 Finals,0
hltv_match_2382655,2025-05-22 18:25:00+00:00,NIP Impact,Imperial Valkyries,,,team1,ESL Impact League Season 7 Finals,0
hltv_match_2382769,2025-05-23 04:00:00+00:00,Passion UA,Sashi,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382749,2025-05-23 04:00:00+00:00,9INE,Monte,,,team2,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382777,2025-05-23 07:00:00+00:00,FORZE Reload,Mousquetaires,,,team1,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382750,2025-05-23 07:55:00+00:00,Passion UA,CYBERSHOKE,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382771,2025-05-23 10:00:00+00:00,Nexus,Monte,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382630,2025-05-23 10:00:00+00:00,ECSTATIC,Alliance,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382656,2025-05-23 11:00:00+00:00,MIBR fe,FlyQuest RED,,,team2,ESL Impact League Season 7 Finals,0
hltv_match_2382840,2025-05-23 11:00:00+00:00,BIG,XPERION NXT,,,team1,DACH Masters Season 3,0
hltv_match_2382631,2025-05-23 12:55:00+00:00,ENCE Academy,Johnny Speeds,,,team2,Elisa Nordic Championship 2025,0
hltv_match_2382772,2025-05-23 13:00:00+00:00,CYBERSHOKE,Ninjas in Pyjamas,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382691,2025-05-23 14:15:00+00:00,The MongolZ,Aurora,,,team1,IEM Dallas 2025,0
hltv_match_2382718,2025-05-23 16:08:58+00:00,SAW,Sashi,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382658,2025-05-23 16:55:00+00:00,Imperial Valkyries,FlyQuest RED,,,team1,ESL Impact League Season 7 Finals,0
hltv_match_2382692,2025-05-23 17:15:00+00:00,Falcons,GamerLegion,,,team1,IEM Dallas 2025,0
hltv_match_2382791,2025-05-24 07:00:00+00:00,ECLOT,CPH Wolves,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382843,2025-05-24 09:00:00+00:00,Arrow,XPERION NXT,,,team2,DACH Masters Season 3,0
hltv_match_2382632,2025-05-24 09:00:00+00:00,Alliance,Johnny Speeds,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382633,2025-05-24 12:30:00+00:00,ECSTATIC,Alliance,,,team1,Elisa Nordic Championship 2025,0
hltv_match_2382693,2025-05-24 14:15:00+00:00,MOUZ,The MongolZ,,,team1,IEM Dallas 2025,0
hltv_match_2382661,2025-05-24 14:45:00+00:00,FURIA fe,Imperial Valkyries,,,team1,ESL Impact League Season 7 Finals,0
hltv_match_2382694,2025-05-24 17:15:00+00:00,Vitality,Falcons,,,team1,IEM Dallas 2025,0
hltv_match_2382794,2025-05-25 04:00:00+00:00,Ninjas in Pyjamas,Sashi,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382795,2025-05-25 07:00:00+00:00,Partizan,Sangal,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382793,2025-05-25 10:15:00+00:00,Fire Flux,Monte,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382797,2025-05-25 13:00:00+00:00,CYBERSHOKE,Nexus,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382695,2025-05-25 15:30:00+00:00,MOUZ,Vitality,,,team2,IEM Dallas 2025,0
hltv_match_2382752,2025-05-26 04:00:00+00:00,PARIVISION,Sashi,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382853,2025-05-26 10:00:00+00:00,ECLOT,Monte,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382802,2025-05-26 10:00:00+00:00,SINNERS,SPARTA,,,team2,YGames Pro Series Season 5,0
hltv_match_2382803,2025-05-26 13:00:00+00:00,Sashi,ENCE,,,team2,YGames Pro Series Season 5,0
hltv_match_2382755,2025-05-26 14:00:00+00:00,Spirit Academy,Monte,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382756,2025-05-27 04:00:00+00:00,Passion UA,Spirit Academy,,,team1,YaLLa Compass 2025 Contenders 1,0
hltv_match_2382719,2025-05-27 04:00:00+00:00,Nemiga,SINNERS,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382855,2025-05-27 07:00:00+00:00,Nexus,Ninjas in Pyjamas,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382738,2025-05-27 07:00:00+00:00,CPH Wolves,EYEBALLERS,,,team2,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382720,2025-05-27 07:30:00+00:00,ENCE,Passion UA,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382786,2025-05-27 09:00:00+00:00,WOPA,BRUTE,,,team1,European Pro League Season 25,0
hltv_match_2382856,2025-05-27 10:00:00+00:00,Fire Flux,Zero Tenacity,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382721,2025-05-27 11:50:00+00:00,BIG,CYBERSHOKE,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382722,2025-05-27 14:50:00+00:00,Betclic,Nexus,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382815,2025-05-28 06:30:00+00:00,EYEBALLERS,WOPA,,,team1,European Pro League Season 25,0
hltv_match_2382858,2025-05-28 07:00:00+00:00,Partizan,Zero Tenacity,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382822,2025-05-28 07:00:00+00:00,UNiTY,BIG EQUIPA,,,team1,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382788,2025-05-28 09:35:00+00:00,ENCE Academy,Johnny Speeds,,,team1,European Pro League Season 25,0
hltv_match_2382860,2025-05-28 13:30:00+00:00,Passion UA,Nexus,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382724,2025-05-29 04:30:00+00:00,CYBERSHOKE,Nexus,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382817,2025-05-29 06:30:00+00:00,ENCE Academy,Leo,,,team2,European Pro League Season 25,0
hltv_match_2382725,2025-05-29 07:30:00+00:00,ENCE,PARIVISION,,,team2,Galaxy Battle 2025 Phase 2,0
hltv_match_2382863,2025-05-29 07:55:00+00:00,Betclic,Fire Flux,,,team1,CCT Season 3 Europe Series 2,0
hltv_match_2382825,2025-05-29 10:00:00+00:00,EYEBALLERS,8Sins,,,team1,Winline Insight Season 7 Closed Qualifier,0
hltv_match_2382887,2025-05-29 11:00:00+00:00,Inner Circle,GenOne,,,team1,ESEA Advanced Season 53 Europe,0
hltv_match_2382897,2025-05-29 11:00:00+00:00,Wildcard Academy,K27,,,team2,ESEA Advanced Season 53 Europe,0
hltv_match_2382726,2025-05-29 11:45:00+00:00,SINNERS,9INE,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382890,2025-05-29 11:45:56+00:00,Spirit Academy,SKYFURY,,,team2,ESEA Advanced Season 53 Europe,0
hltv_match_2382862,2025-05-29 13:00:00+00:00,PARIVISION,Partizan,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382893,2025-05-29 13:30:00+00:00,Eternal Fire,Bushido Wildcats,,,team1,ESEA Advanced Season 53 Europe,0
hltv_match_2382900,2025-05-29 13:30:00+00:00,FAVBET,AMKAL,,,team2,ESEA Advanced Season 53 Europe,0
hltv_match_2382898,2025-05-29 13:30:00+00:00,Zero Tenacity,QUAZAR,,,team1,ESEA Advanced Season 53 Europe,0
hltv_match_2382865,2025-05-30 04:00:00+00:00,SINNERS,CYBERSHOKE,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382819,2025-05-30 06:30:00+00:00,ENCE Academy,Johnny Speeds,,,team2,European Pro League Season 25,0
hltv_match_2382894,2025-05-30 10:00:00+00:00,Betera,XP Academy,,,team1,ESEA Advanced Season 53 Europe,0
hltv_match_2382891,2025-05-30 11:00:00+00:00,1win,Ursa,,,team1,ESEA Advanced Season 53 Europe,0
hltv_match_2382448,2025-05-30 11:00:00+00:00,ENCE,500,,,team1,Tipsport Conquest of Prague 2025 Finals,0
hltv_match_2382867,2025-05-30 11:05:00+00:00,BC.Game,Passion UA,,,team2,CCT Season 3 Europe Series 2,0
hltv_match_2382728,2025-05-30 11:20:00+00:00,Nexus,SINNERS,,,team1,Galaxy Battle 2025 Phase 2,0
hltv_match_2382921,2025-05-30 11:30:00+00:00,UNiTY,FORZE Reload,,,team2,Exort Series 11,0
hltv_match_2382868,2025-05-30 13:30:00+00:00,GUN5,Ninjas in Pyjamas,,,team2,CCT Season 3 Europe Series 2,0
